file,theorem,line,axioms_total,axioms_load_bearing,status
SolverShape.v,shape_chaum_recovers_cube_root,195,0,0,OK
SolverShape.v,shape_chaum_e_is_protocol,202,0,0,OK
SolverShape.v,shape_jacobi_e_on_square,212,0,0,OK
SolverShape.v,shape_jacobi_e_on_nonsquare,217,0,0,OK
SolverShape.v,shape_short_period_of_y_no_split,225,0,0,OK
SolverShape.v,shape_lambda_quality_miller,235,0,0,OK
SolverShape.v,shape_ed_minus_one_is_lambda,245,0,0,OK
SolverShape.v,shape_ed_miller,250,0,0,OK
SolverShape.v,shape_e3_not_invertible_mod_Nminus1,257,0,0,OK
SolverShape.v,shape_wrong_euler_inv,262,0,0,OK
SolverShape.v,shape_crt_residues,272,0,0,OK
SolverShape.v,shape_crt_recovers_root,277,0,0,OK
SolverShape.v,shape_crt_moduli_are_factors,281,0,0,OK
SolverShape.v,shape_miller_e11_on_y_splits,292,0,0,OK
SolverShape.v,shape_miller_e3_on_y_survives,304,0,0,OK
SolverShape.v,shape_public_chain_e3,317,0,0,OK
SolverShape.v,shape_trapdoor_chain_d27,325,0,0,OK
SolverShape.v,shape_poly_x_quadratic,330,0,0,OK
SolverShape.v,shape_public_bases_2_3,338,0,0,OK
SolverShape.v,shape_gcdfree_bounded_from_y,348,0,0,OK
SolverShape.v,shape_public_exp_not_membership,356,0,0,OK
SrsaDict.v,dict_e_eq_d,21,0,0,OK
SrsaDict.v,dict_e43_same_x_leaf,36,0,0,OK
SrsaDict.v,dict_N_mod_40_is_d,51,0,0,OK
SrsaDict.v,dict_public_N_mod_40,55,0,0,OK
SrsaDict.v,dict_y_to_d,60,0,0,OK
SrsaDict.v,dict_x93_e67,64,0,0,OK
SrsaDict.v,dict_x25_e11,77,0,0,OK
SrsaDict.v,dict_x25_e51,90,0,0,OK
SrsaDict.v,dict_x15_e29,103,0,0,OK
SrsaDict.v,dict_x15_e69,116,0,0,OK
SrsaDict.v,dict_x168_e61,129,0,0,OK
SrsaDict.v,dict_x104_e57,142,0,0,OK
SrsaDict.v,dict_x185_e53,155,0,0,OK
SrsaDict.v,dict_xy_e41,168,0,0,OK
SrsaDict.v,dict_y_lambda_type,176,0,0,OK
SrsaDict.v,dict_e_plus_80,181,0,0,OK
SrsaDict.v,dict_phi80,185,0,0,OK
SrsaDict.v,dict_phi40,189,0,0,OK
SrsaDict.v,dict_two_e_per_x,193,0,0,OK
SrsaDict.v,dict_e_mod_40,197,0,0,OK
SrsaDict.v,dict_kernel_1_41,202,0,0,OK
SrsaDict.v,dict_cube_bij_on_cyc,208,0,0,OK
SrsaDict.v,dict_27th_is_inverse_auto,212,0,0,OK
SrsaDict.v,dict_compose_autos,217,0,0,OK
SrsaDict.v,dict_ae_is_lambda_plus_1,222,0,0,OK
SrsaDict.v,dict_bits_of_27,226,0,0,OK
SrsaDict.v,dict_binary_product,230,0,0,OK
SrsaDict.v,dict_add_chain_y6,237,0,0,OK
SrsaDict.v,dict_add_chain_y12,241,0,0,OK
SrsaDict.v,dict_add_chain_y24,245,0,0,OK
SrsaDict.v,dict_k_odd,249,0,0,OK
SrsaDict.v,dict_hamming_27,253,0,0,OK
SrsaDict.v,dict_naf_shape,257,0,0,OK
SrsaDict.v,dict_y25,263,0,0,OK
SrsaDict.v,dict_y16_is_g5sq,267,0,0,OK
SrsaDict.v,dict_sagm_on_y,272,0,0,OK
SrsaDict.v,dict_y81,276,0,0,OK
SrsaDict.v,dict_ae_lambda_plus_1,280,0,0,OK
SrsaDict.v,dict_e43_same_x,284,0,0,OK
SrsaDict.v,dict_e83_same_x,288,0,0,OK
SrsaDict.v,dict_e43_minus_3,292,0,0,OK
SrsaDict.v,dict_e83_minus_3,296,0,0,OK
SrsaDict.v,dict_e67_coprime,300,0,0,OK
SrsaDict.v,dict_e51_coprime,304,0,0,OK
SrsaDict.v,dict_e61_coprime,308,0,0,OK
SrsaDict.v,dict_e57_coprime,312,0,0,OK
SrsaDict.v,dict_e29_coprime,316,0,0,OK
SrsaDict.v,dict_e39_coprime,320,0,0,OK
SrsaDict.v,dict_x26_e39,324,0,0,OK
SrsaDict.v,dict_self_inverse_11,337,0,0,OK
SrsaDict.v,dict_sagm_ae_minus_1,341,0,0,OK
SrsaDict.v,dict_inv_mod_40,345,0,0,OK
SrsaDict.v,dict_inv_mod_lam,349,0,0,OK
SrsaDict.v,dict_cycle_70_cube,353,0,0,OK
SrsaDict.v,dict_cycle_42_cube,357,0,0,OK
SrsaDict.v,dict_cycle_36_cube,361,0,0,OK
SrsaDict.v,dict_cycle_93_cube,365,0,0,OK
SrsaDict.v,dict_three_order_4_mod_40,369,0,0,OK
SrsaDict.v,dict_27_order_4_mod_40,373,0,0,OK
SrsaDict.v,dict_cycle2_9,377,0,0,OK
SrsaDict.v,dict_cycle2_168,381,0,0,OK
SrsaDict.v,dict_cycle2_15,385,0,0,OK
SrsaDict.v,dict_k27_coords,389,0,0,OK
SrsaDict.v,dict_e3_coords,394,0,0,OK
SrsaDict.v,dict_3_order_4_mod_40,399,0,0,OK
SrsaDict.v,dict_cube_root_of_2,404,0,0,OK
SrsaDict.v,dict_sagm_of_3,409,0,0,OK
SrsaDict.v,dict_75_not_42,414,0,0,OK
SrsaDict.v,dict_cycle2_60,418,0,0,OK
SrsaDict.v,dict_cycle3_25,422,0,0,OK
SrsaDict.v,dict_cycle3_104,426,0,0,OK
SrsaDict.v,dict_cycle3_59,430,0,0,OK
SrsaDict.v,dict_cycle3_53,434,0,0,OK
SrsaDict.v,dict_cycle4_49,438,0,0,OK
SrsaDict.v,dict_cycle4_26,442,0,0,OK
SrsaDict.v,dict_cycle4_185,446,0,0,OK
SrsaDict.v,dict_cycle4_179,450,0,0,OK
SrsaDict.v,dict_cbrt_2_in_ltwo,454,0,0,OK
SrsaDict.v,dict_cbrt_3_in_lthree,459,0,0,OK
SrsaDict.v,dict_cbrt_36_in_ly,464,0,0,OK
SrsaDict.v,dict_three_x_for_k27,469,0,0,OK
SrsaEngines.v,engine_pollard_p1,21,0,0,OK
SrsaEngines.v,engine_rho_walk,33,0,0,OK
SrsaEngines.v,engine_bsgs_wrong_order,49,0,0,OK
SrsaEngines.v,engine_fermat_splits,55,0,0,OK
SrsaEngines.v,engine_trial_division,69,0,0,OK
SrsaEngines.v,engine_williams_pplus1,77,0,0,OK
SrsaEngines.v,engine_index_calculus_Nminus1,85,0,0,OK
SrsaEngines.v,engine_F9_splits,89,0,0,OK
SrsaEngines.v,engine_F10_splits,97,0,0,OK
SrsaEngines.v,engine_mersenne_255,105,0,0,OK
SrsaEngines.v,engine_pminus1_B8,115,0,0,OK
SrsaEngines.v,engine_rho_x2_minus_1,119,0,0,OK
SrsaEngines.v,engine_williams_P3_no_split,131,0,0,OK
SrsaEngines.v,engine_factorial_trial,135,0,0,OK
SrsaEngines.v,engine_hart_square,139,0,0,OK
SrsaEngines.v,engine_fermat_recovers,144,0,0,OK
SrsaEngines.v,engine_trial_13_then_11,154,0,0,OK
SrsaEngines.v,engine_fibonacci_gcd_engine,164,0,0,OK
SrsaEngines.v,engine_mersenne_engine,172,0,0,OK
SrsaEngines.v,engine_shor_period_of_2,180,0,0,OK
SrsaEngines.v,engine_lam_ne_Nminus1,185,0,0,OK
SrsaExtra.v,extra_shamir_two_leftovers,20,0,0,OK
SrsaExtra.v,extra_crt_dp,26,0,0,OK
SrsaExtra.v,extra_fermat_difference,31,0,0,OK
SrsaExtra.v,extra_sqrt_splits,35,0,0,OK
SrsaExtra.v,extra_order_is_lambda,45,0,0,OK
SrsaExtra.v,extra_factor_e_minus_1,50,0,0,OK
SrsaExtra.v,extra_factor_N_minus_1,55,0,0,OK
SrsaExtra.v,extra_wiener_d_not_small,59,0,0,OK
SrsaExtra.v,extra_sequential_square_period,65,0,0,OK
SrsaExtra.v,extra_height_mismatch,69,0,0,OK
SrsaExtra.v,extra_primitive_root_mod_p,74,0,0,OK
SrsaExtra.v,extra_half_bits,79,0,0,OK
SrsaExtra.v,extra_cubic_symbol_vacuous,84,0,0,OK
SrsaExtra.v,extra_inverse_challenge,88,0,0,OK
SrsaExtra.v,extra_neg_y,93,0,0,OK
SrsaExtra.v,extra_two_y,97,0,0,OK
SrsaExtra.v,extra_three_powers_gcd,101,0,0,OK
SrsaExtra.v,extra_y_plus_1_root,105,0,0,OK
SrsaExtra.v,extra_batch_gcd_of_roots,109,0,0,OK
SrsaExtra.v,extra_adaptive_lambda_plus_one,113,0,0,OK
SrsaExtra.v,extra_same_y_two_moduli,118,0,0,OK
SrsaExtra.v,extra_twin_exponents,123,0,0,OK
SrsaExtra.v,extra_product_of_leftovers,127,0,0,OK
SrsaExtra.v,extra_rerand_forces_fixed_e,133,0,0,OK
SrsaExtra.v,extra_coins_independent_fixed_e,137,0,0,OK
SrsaExtra.v,extra_squaring_only,142,0,0,OK
SrsaExtra.v,extra_advice_on_y_lsb,148,0,0,OK
SrsaExtra.v,extra_streaming_first_bit,152,0,0,OK
SrsaExtra.v,extra_dl_base3,156,0,0,OK
SrsaExtra.v,extra_p_plus_q,162,0,0,OK
SrsaExtra.v,extra_torus_order_is_y,166,0,0,OK
SrsaExtra.v,extra_hamming_N,170,0,0,OK
SrsaExtra.v,extra_digit_reverse_splits,174,0,0,OK
SrsaExtra.v,extra_digits_of_N,184,0,0,OK
SrsaExtra.v,extra_N_mod_100,188,0,0,OK
SrsaExtra.v,extra_nextprime_N,192,0,0,OK
SrsaExtra.v,extra_prevprime_associate,197,0,0,OK
SrsaExtra.v,extra_xor_leftovers,202,0,0,OK
SrsaExtra.v,extra_related_y_cube,208,0,0,OK
SrsaExtra.v,extra_leftover_pair_splits,213,0,0,OK
SrsaExtra.v,extra_first_nibble,223,0,0,OK
SrsaExtra.v,extra_two_bit_advice,227,0,0,OK
SrsaExtra.v,extra_dl_base5,231,0,0,OK
SrsaExtra.v,extra_dl_base9,237,0,0,OK
SrsaExtra.v,extra_gen_pair_42_9,243,0,0,OK
SrsaExtra.v,extra_gen_pair_42_53,251,0,0,OK
SrsaExtra.v,extra_gen_pair_42_93,259,0,0,OK
SrsaExtra.v,extra_y_minus_x,267,0,0,OK
SrsaExtra.v,extra_advice_five_div_lam,271,0,0,OK
SrsaExtra.v,extra_advice_local_9,275,0,0,OK
SrsaExtra.v,extra_euclid_x_minus_y,279,0,0,OK
SrsaExtra.v,extra_low_bits_y,283,0,0,OK
SrsaExtra.v,extra_hensel_p2,287,0,0,OK
SrsaExtra.v,extra_dp,291,0,0,OK
SrsaExtra.v,extra_edp_minus_1,295,0,0,OK
SrsaExtra.v,extra_dq,299,0,0,OK
SrsaExtra.v,extra_edq_minus_1,303,0,0,OK
SrsaExtra.v,extra_shamir_3_7,307,0,0,OK
SrsaExtra.v,extra_rerand_fixed_e,311,0,0,OK
SrsaModulus.v,modulus_paillier_carrier,24,0,0,OK
SrsaModulus.v,modulus_williams_Ve,32,0,0,OK
SrsaModulus.v,modulus_ou_carrier,38,0,0,OK
SrsaModulus.v,modulus_dj_carrier,46,0,0,OK
SrsaModulus.v,modulus_cocks_jacobi,50,0,0,OK
SrsaModulus.v,modulus_prime_power_field,54,0,0,OK
SrsaModulus.v,modulus_two_safeprimes,60,0,0,OK
SrsaModulus.v,modulus_rw_shape_odd_e,71,0,0,OK
SrsaModulus.v,modulus_twins,76,0,0,OK
SrsaModulus.v,modulus_unbalanced,81,0,0,OK
SrsaModulus.v,modulus_triprime_cube_not_residual,91,0,0,OK
SrsaModulus.v,modulus_prime_field,102,0,0,OK
SrsaModulus.v,modulus_N55_cube_residual_shaped,108,0,0,OK
SrsaModulus.v,modulus_N119_cube_shares,114,0,0,OK
SrsaModulus.v,modulus_N209_cube_shares,120,0,0,OK
SrsaModulus.v,modulus_N221_cube_shares,126,0,0,OK
SrsaModulus.v,modulus_N323_cube_shares,132,0,0,OK
SrsaModulus.v,modulus_prime_cube,138,0,0,OK
SrsaOrderArrows.v,is_order_pin_y_40,26,0,0,OK
SrsaOrderArrows.v,order_yields_residual_sRSA,45,0,0,OK
SrsaOrderArrows.v,order_yields_residual_pin,67,0,0,OK
SrsaOrderArrows.v,order_invert_pin_is_cube_root,83,0,0,OK
SrsaOrderArrows.v,residual_mismatch_factors,94,0,0,OK
SrsaOrderArrows.v,leftover_x_one_sided_pin,106,0,0,OK
SrsaOrderArrows.v,leftover_x_mismatch_factors_pin,115,0,0,OK
SrsaOrderArrows.v,residual_mismatch_factors_pin,124,0,0,OK
SrsaOrderArrows.v,leftover_y_one_sided_pin,136,0,0,OK
SrsaOrderArrows.v,order_mismatch_factors_pin,145,0,0,OK
SrsaOrderArrows.v,leftover_77_one_sided,154,0,0,OK
SrsaOrderArrows.v,leftover_77_mismatch_factors,163,0,0,OK
SrsaOrderArrows.v,matching_247_not_one_sided,176,0,0,OK
SrsaOrderArrows.v,matching_247_gcd_not_proper,184,0,0,OK
SrsaOrderArrows.v,matching_247_two_sided_gcd_is_N,194,0,0,OK
SrsaPeriod.v,period_base3_period,22,0,0,OK
SrsaPeriod.v,period_y32_splits,32,0,0,OK
SrsaPeriod.v,period_y5_minus_1_splits,44,0,0,OK
SrsaPeriod.v,period_y8_minus_1_splits,52,0,0,OK
SrsaPeriod.v,period_y10_minus_1_splits,60,0,0,OK
SrsaPeriod.v,period_phi8_y_splits,68,0,0,OK
SrsaPeriod.v,period_y2_plus_1_gcd,76,0,0,OK
SrsaPeriod.v,period_phi5_y_splits,80,0,0,OK
SrsaPeriod.v,period_x2_minus_1_int,90,0,0,OK
SrsaPeriod.v,period_full_period_no_split,94,0,0,OK
SrsaPeriod.v,period_miller_on_period2,99,0,0,OK
SrsaPeriod.v,period_local_orders,109,0,0,OK
SrsaPeriod.v,period_gcd_pminus1_qminus1,116,0,0,OK
SrsaPeriod.v,period_public_d5_pohlig,120,0,0,OK
SrsaPeriod.v,period_mismatched_local_orders,130,0,0,OK
SrsaPeriod.v,period_lcm_local_orders,135,0,0,OK
SrsaPeriod.v,period_v2_local_orders,139,0,0,OK
SrsaPeriod.v,period_gcd_path_splits,144,0,0,OK
SrsaPeriod.v,period_exp_path_leftover,152,0,0,OK
SrsaPeriod.v,period_eq_order_40,160,0,0,OK
SrsaPeriod.v,period_eq_not_8,165,0,0,OK
SrsaPeriod.v,period_eq_not_5,169,0,0,OK
SrsaPeriod.v,period_eq_y40,173,0,0,OK
SrsaPeriod.v,period_eq_y20,177,0,0,OK
SrsaPeriod.v,period_eq_y8,181,0,0,OK
SrsaPeriod.v,period_eq_y5,185,0,0,OK
SrsaPeriod.v,period_gcd_y5_splits,189,0,0,OK
SrsaPeriod.v,period_gcd_y8_splits,197,0,0,OK
SrsaPeriod.v,period_gcd_full_period,205,0,0,OK
SrsaPeriod.v,period_after_ord_invert,209,0,0,OK
SrsaPeriod.v,period_v2_ord_p,217,0,0,OK
SrsaPeriod.v,period_v2_ord_q,221,0,0,OK
SrsaPeriod.v,period_v2_ord_N,225,0,0,OK
SrsaPeriod.v,period_v2_lam_bigger,230,0,0,OK
SrsaPeriod.v,period_x5_minus_1_splits,235,0,0,OK
SrsaPeriod.v,period_x8_minus_1_splits,243,0,0,OK
SrsaPeriod.v,period_x10_minus_1_splits,251,0,0,OK
SrsaPeriod.v,period_x16_minus_1_splits,259,0,0,OK
SrsaPeriod.v,period_x4_minus_1,267,0,0,OK
SrsaPeriod.v,period_x2_minus_1,271,0,0,OK
SrsaPeriod.v,period_same_oracle,275,0,0,OK
SrsaPeriod.v,period_ten_order_16,280,0,0,OK
SrsaPeriod.v,period_ten_pow8_miller,285,0,0,OK
SrsaPeriod.v,period_ten_pow8_splits,289,0,0,OK
SrsaPeriod.v,period_ten_pow16,297,0,0,OK
SrsaPeriod.v,period_21_order_4,301,0,0,OK
SrsaPeriod.v,period_21_sq_splits,306,0,0,OK
SrsaPeriod.v,period_89_order_4,314,0,0,OK
SrsaPeriod.v,period_77_pminus1,319,0,0,OK
SrsaPeriod.v,period_77_qminus1,327,0,0,OK
SrsaPeriod.v,period_77_leftover_pohlig,335,0,0,OK
SrsaPeriod.v,period_77_ord2_is_lam,343,0,0,OK
SrsaPeriod.v,period_two_subgroups_split,348,0,0,OK
SrsaPeriod.v,period_three_pohlig_5,356,0,0,OK
SrsaPeriod.v,period_three_pohlig_16,364,0,0,OK
SrsaPeriod.v,period_three_pow8_no_split,372,0,0,OK
SrsaPeriod.v,period_cbrt2_cbrt36_split,376,0,0,OK
SrsaPeriod.v,period_cbrt3_cbrt36_split,384,0,0,OK
SrsaPeriod.v,period_cbrt3_cbrt2,392,0,0,OK
SrsaPeriod.v,period_five_max_order,396,0,0,OK
SrsaPeriod.v,period_five_pohlig_5,401,0,0,OK
SrsaPeriod.v,period_five_pohlig_16,409,0,0,OK
SrsaPeriod.v,period_ord16_to_miller,417,0,0,OK
SrsaPeriod.v,period_77_51_is_2_pow7,421,0,0,OK
SrsaPeriod.v,period_77_lambda,425,0,0,OK
SrsaPeriod.v,period_77_two_pow3,429,0,0,OK
SrsaPeriod.v,period_77_two_pow5,437,0,0,OK
SrsaPeriod.v,period_187_mismatch_gcd,449,0,0,OK
SrsaPeriod.v,period_77_mismatch_gcd,453,0,0,OK
SrsaPeriod.v,period_247_match_gcd,457,0,0,OK
SrsaPeriod.v,period_247_leftover_pair,463,0,0,OK
SrsaPeriod.v,period_247_residual_leaf,469,0,0,OK
SrsaPeriod.v,period_247_local_residues,480,0,0,OK
SrsaPeriod.v,period_247_matching_local_orders,485,0,0,OK
SrsaPeriod.v,period_247_x5_minus_1_no_split,492,0,0,OK
SrsaPeriod.v,period_247_x8_minus_1_no_split,496,0,0,OK
SrsaPeriod.v,period_247_x6_minus_1_is_N,500,0,0,OK
SrsaPeriod.v,period_Nminus1_factors,511,0,0,OK
SrsaPeriod.v,period_pohlig_ndiv_Nminus1,515,0,0,OK
SrsaPeriod.v,period_ord_ndiv_Nminus1,522,0,0,OK
SrsaPeriod.v,period_Nminus1_divisors_no_split,528,0,0,OK
SrsaPeriod.v,period_y_Nminus1_no_annihilator,537,0,0,OK
SrsaPeriod.v,period_x_Nminus1_no_membership,543,0,0,OK
SrsaPeriod.v,period_Nplus1_factors,549,0,0,OK
SrsaPeriod.v,period_Nplus1_divisors_no_split,553,0,0,OK
SrsaPeriod.v,period_y_Nplus1_no_annihilator,559,0,0,OK
SrsaPeriod.v,period_lam_v2_odd_part,572,0,0,OK
SrsaPeriod.v,period_M2_no_split,577,0,0,OK
SrsaPeriod.v,period_M4_no_split,581,0,0,OK
SrsaPeriod.v,period_advice_odd_part_splits,585,0,0,OK
SrsaPeriod.v,period_advice_v2_8_splits,590,0,0,OK
SrsaPeriod.v,period_advice_v2_16_splits,595,0,0,OK
SrsaPeriod.v,period_advice_ord_invert_no_proper,603,0,0,OK
SrsaPeriod.v,period_advice_lam_miller,608,0,0,OK
SrsaPrimary.v,primary_y20_miller,19,0,0,OK
SrsaPrimary.v,primary_y16_five_torsion,24,0,0,OK
SrsaPrimary.v,primary_y8_five_torsion,29,0,0,OK
SrsaPrimary.v,primary_y5_order8,34,0,0,OK
SrsaPrimary.v,primary_y10_order4,40,0,0,OK
SrsaPrimary.v,primary_y4_order10,45,0,0,OK
SrsaPrimary.v,primary_x_to_8_is_five_torsion,50,0,0,OK
SrsaPrimary.v,primary_C8_generator,55,0,0,OK
SrsaPrimary.v,primary_C8_squares,60,0,0,OK
SrsaPrimary.v,primary_C5_generator,66,0,0,OK
SrsaPrimary.v,primary_C5_elements,71,0,0,OK
SrsaPrimary.v,primary_cube_bij_C5,77,0,0,OK
SrsaPrimary.v,primary_cube_bij_C8,81,0,0,OK
SrsaPrimary.v,primary_reconstruct_y,85,0,0,OK
SrsaPrimary.v,primary_bezout_5_8,89,0,0,OK
SrsaPrimary.v,primary_C8_order2_is_miller,93,0,0,OK
SrsaPrimary.v,primary_eight_div_ord,98,0,0,OK
SrsaPrimary.v,primary_five_div_ord,102,0,0,OK
SrsaPrimary.v,primary_C8_is_y5,106,0,0,OK
SrsaPrimary.v,primary_order4_in_C8,110,0,0,OK
SrsaPrimary.v,primary_C8_pow6,115,0,0,OK
SrsaPrimary.v,primary_C8_pow3,119,0,0,OK
SrsaPrimary.v,primary_C8_pow5,123,0,0,OK
SrsaPrimary.v,primary_C8_pow7,127,0,0,OK
SrsaPrimary.v,primary_C5_pow3,131,0,0,OK
SrsaPrimary.v,primary_ker_squaring_C8,136,0,0,OK
SrsaPrimary.v,primary_C8_order,140,0,0,OK
SrsaPrimary.v,primary_C5_order,145,0,0,OK
SrsaPrimary.v,primary_lcm_primaries,150,0,0,OK
SrsaPrimary.v,primary_coprime_primaries,154,0,0,OK
SrsaPrimary.v,primary_cube_bij_primaries,158,0,0,OK
SrsaPrimary.v,primary_x5_generates_C8,163,0,0,OK
SrsaPrimary.v,primary_x8_in_C5,168,0,0,OK
SrsaPrimary.v,primary_reconstruct_x,173,0,0,OK
SrsaPrimary.v,primary_69_generates_C5,177,0,0,OK
SrsaPrimary.v,primary_111_generates_C8,182,0,0,OK
SrsaResidual.v,residual_phi_over_lambda,26,0,0,OK
SrsaResidual.v,residual_N_mod_8,30,0,0,OK
SrsaResidual.v,residual_bitlength_N,34,0,0,OK
SrsaResidual.v,residual_v2_N_minus_1,38,0,0,OK
SrsaResidual.v,residual_units_not_cyclic,43,0,0,OK
SrsaResidual.v,residual_mod4_shape,48,0,0,OK
SrsaResidual.v,residual_N_mod_8_two_sylow,53,0,0,OK
SrsaResidual.v,residual_y_to_lambda,57,0,0,OK
SrsaResidual.v,residual_y_to_phi,61,0,0,OK
SrsaResidual.v,residual_ord2_is_40,65,0,0,OK
SrsaResidual.v,residual_phi_is_product,70,0,0,OK
SrsaResidual.v,residual_y_to_lam_identity,74,0,0,OK
SrsaResidual.v,residual_x_in_cyc_y,81,0,0,OK
SrsaResidual.v,residual_x_generates,85,0,0,OK
SrsaResidual.v,residual_x_is_y_to_27,91,0,0,OK
SrsaResidual.v,residual_cube_root_of_1,96,0,0,OK
SrsaResidual.v,residual_unique_unit_cube,102,0,0,OK
SrsaResidual.v,residual_e_inv_mod_16,110,0,0,OK
SrsaResidual.v,residual_e_inv_mod_5,114,0,0,OK
SrsaResidual.v,residual_crt_e_inverse,118,0,0,OK
SrsaResidual.v,residual_five_divides_lambda,124,0,0,OK
SrsaResidual.v,residual_local_squares,129,0,0,OK
SrsaResidual.v,residual_qr_both_sides,136,0,0,OK
SrsaResidual.v,residual_not_in_ltwo,141,0,0,OK
SrsaResidual.v,residual_in_lthree_and_lfive,147,0,0,OK
SrsaResidual.v,residual_local_cube_mod_p,152,0,0,OK
SrsaResidual.v,residual_local_x_mod_q,158,0,0,OK
SrsaResidual.v,residual_crt_locals,162,0,0,OK
SrsaResidual.v,residual_bits_of_x,167,0,0,OK
SrsaResidual.v,residual_x_mod_8,171,0,0,OK
SrsaResidual.v,residual_x_minus_1_prime,175,0,0,OK
SrsaResidual.v,residual_x_plus_1_prime,179,0,0,OK
SrsaResidual.v,residual_sixteen_generators,183,0,0,OK
SrsaResidual.v,residual_even_k_not_generator,187,0,0,OK
SrsaResidual.v,residual_y_inv_generator,201,0,0,OK
SrsaResidual.v,residual_x_inv_generator,206,0,0,OK
SrsaResidual.v,residual_y29,211,0,0,OK
SrsaResidual.v,residual_y3_generator,215,0,0,OK
SrsaResidual.v,residual_y9_generator,220,0,0,OK
SrsaResidual.v,residual_five_divides_ord,225,0,0,OK
SrsaResidual.v,residual_eight_divides_ord,229,0,0,OK
SrsaResidual.v,residual_three_index_two,233,0,0,OK
SrsaResidual.v,residual_dl_even,238,0,0,OK
SrsaResidual.v,residual_y_in_square_subgroup,242,0,0,OK
SrsaResidual.v,residual_v2_lambda,246,0,0,OK
SrsaResidual.v,residual_ord_divides_lam,251,0,0,OK
SrsaResidual.v,residual_y_to_ord,255,0,0,OK
SrsaResidual.v,residual_phi_over_lam,259,0,0,OK
SrsaResidual.v,residual_ord_div_lam,263,0,0,OK
SrsaResidual.v,residual_e_coprime_10_16,267,0,0,OK
SrsaResidual.v,residual_five_ndiv_e,272,0,0,OK
SrsaResidual.v,residual_y_local_qr,277,0,0,OK
SrsaResidual.v,residual_bitlength_lam,284,0,0,OK
SrsaResidual.v,residual_lambda_lcm,288,0,0,OK
SrsaResidual.v,residual_y_to_e_inv,292,0,0,OK
SrsaResidual.v,residual_k1_is_y,302,0,0,OK
SrsaResidual.v,residual_k3_is_y_cube,307,0,0,OK
SrsaResidual.v,residual_even_k_shares_ord,312,0,0,OK
SrsaResidual.v,residual_crt_is_residual_x,317,0,0,OK
SrsaResidual.v,residual_ratio_five_torsion,322,0,0,OK
SrsaResidual.v,residual_ratio_y4,327,0,0,OK
SrsaResidual.v,residual_ord_5_smooth,332,0,0,OK
SrsaResidual.v,residual_index_lam_over_ord,336,0,0,OK
SrsaResidual.v,residual_x_order_40_not_20,340,0,0,OK
SrsaResidual.v,residual_three_not_in_cyc_y,345,0,0,OK
SrsaResidual.v,residual_three_full_lambda,349,0,0,OK
SrsaResidual.v,residual_y_even_power_of_3,353,0,0,OK
SrsaResidual.v,residual_product_primaries,357,0,0,OK
SrsaResidual.v,residual_cube_of_x,361,0,0,OK
SrsaResidual.v,residual_y_to_27,365,0,0,OK
SrsaResidual.v,residual_jacobi_x_vs_2,369,0,0,OK
SrsaResidual.v,residual_x_not_in_lten,375,0,0,OK
SrsaResidual.v,residual_pminus1_qminus1,380,0,0,OK
SrsaResidual.v,residual_phi_product,385,0,0,OK
SrsaResidual.v,residual_index_four,389,0,0,OK
SrsaResidual.v,residual_x_order_40,393,0,0,OK
SrsaResidual.v,residual_v2_ord_x,398,0,0,OK
SrsaResidual.v,residual_v2_lam,403,0,0,OK
SrsaResidual.v,residual_x_generates_5_sylow,408,0,0,OK
SrsaResidual.v,residual_N_mod_8_for_2,413,0,0,OK
SrsaResidual.v,residual_ten_jacobi_plus,417,0,0,OK
SrsaResidual.v,residual_ten_not_ord40,421,0,0,OK
SrsaResidual.v,residual_21_mod_8,426,0,0,OK
SrsaResidual.v,residual_ltwo_ord40,430,0,0,OK
SrsaResidual.v,residual_two_ne_y,434,0,0,OK
SrsaResidual.v,residual_four_cosets,438,0,0,OK
SrsaResidual.v,residual_jacobi_plus_count,448,0,0,OK
SrsaResidual.v,residual_phi40_generators,453,0,0,OK
SrsaResidual.v,residual_coset_10_no_split,461,0,0,OK
SrsaResidual.v,residual_coset_2_no_split,466,0,0,OK
SrsaResidual.v,residual_x16_not_1,472,0,0,OK
SrsaResidual.v,residual_x8_not_1,477,0,0,OK
SrsaResidual.v,residual_lam_bitlength,481,0,0,OK
SrsaResidual.v,residual_x_local_qr,485,0,0,OK
SrsaResidual.v,residual_161_mod_8,490,0,0,OK
SrsaResidual.v,residual_x_not_ord16,495,0,0,OK
SrsaResidual.v,residual_x_not_ord10,499,0,0,OK
SrsaWriteE.v,emap_phi_y_even,21,0,0,OK
SrsaWriteE.v,emap_hamming_even,26,0,0,OK
SrsaWriteE.v,emap_lsb_y_even,31,0,0,OK
SrsaWriteE.v,emap_e25_shares_lambda,35,0,0,OK
SrsaWriteE.v,emap_lambda_y_even,40,0,0,OK
SrsaWriteE.v,emap_bitlength_even,45,0,0,OK
SrsaWriteE.v,emap_tau_leftover_e9,50,0,0,OK
SrsaWriteE.v,emap_sigma_leftover,55,0,0,OK
SrsaWriteE.v,emap_rad_even,70,0,0,OK
SrsaWriteE.v,emap_omega_even,75,0,0,OK
SrsaWriteE.v,emap_Omega_even,79,0,0,OK
SrsaWriteE.v,emap_lpf_hits_cube,83,0,0,OK
SrsaWriteE.v,emap_y_plus_1_is_nextprime,87,0,0,OK
SrsaWriteE.v,emap_odd_part_e9,93,0,0,OK
